path,y
cats_dogs/train/cats/cat.221.jpg,0
cats_dogs/train/dogs/dog.192.jpg,1
cats_dogs/train/cats/cat.905.jpg,0
cats_dogs/train/cats/cat.200.jpg,0
cats_dogs/train/cats/cat.652.jpg,0
cats_dogs/train/dogs/dog.736.jpg,1
cats_dogs/train/cats/cat.987.jpg,0
cats_dogs/train/dogs/dog.324.jpg,1
cats_dogs/train/cats/cat.20.jpg,0
cats_dogs/train/cats/cat.994.jpg,0
cats_dogs/train/dogs/dog.354.jpg,1
cats_dogs/train/cats/cat.376.jpg,0
cats_dogs/train/cats/cat.395.jpg,0
cats_dogs/train/dogs/dog.909.jpg,1
cats_dogs/train/cats/cat.347.jpg,0
cats_dogs/train/dogs/dog.672.jpg,1
cats_dogs/train/cats/cat.656.jpg,0
cats_dogs/train/dogs/dog.333.jpg,1
cats_dogs/train/cats/cat.758.jpg,0
cats_dogs/train/dogs/dog.378.jpg,1
cats_dogs/train/cats/cat.364.jpg,0
cats_dogs/train/cats/cat.520.jpg,0
cats_dogs/train/cats/cat.108.jpg,0
cats_dogs/train/dogs/dog.379.jpg,1
cats_dogs/train/cats/cat.95.jpg,0
cats_dogs/train/dogs/dog.291.jpg,1
cats_dogs/train/cats/cat.694.jpg,0
cats_dogs/train/cats/cat.479.jpg,0
cats_dogs/train/dogs/dog.768.jpg,1
cats_dogs/train/dogs/dog.0.jpg,1
cats_dogs/train/dogs/dog.118.jpg,1
cats_dogs/train/cats/cat.136.jpg,0
cats_dogs/train/cats/cat.484.jpg,0
cats_dogs/train/dogs/dog.355.jpg,1
cats_dogs/train/dogs/dog.959.jpg,1
cats_dogs/train/dogs/dog.468.jpg,1
cats_dogs/train/dogs/dog.112.jpg,1
cats_dogs/train/dogs/dog.733.jpg,1
cats_dogs/train/dogs/dog.723.jpg,1
cats_dogs/train/cats/cat.226.jpg,0
cats_dogs/train/cats/cat.33.jpg,0
cats_dogs/train/dogs/dog.63.jpg,1
cats_dogs/train/dogs/dog.998.jpg,1
cats_dogs/train/dogs/dog.357.jpg,1
cats_dogs/train/cats/cat.353.jpg,0
cats_dogs/train/cats/cat.455.jpg,0
cats_dogs/train/cats/cat.57.jpg,0
cats_dogs/train/dogs/dog.983.jpg,1
cats_dogs/train/dogs/dog.197.jpg,1
cats_dogs/train/dogs/dog.805.jpg,1
cats_dogs/train/cats/cat.559.jpg,0
cats_dogs/train/cats/cat.445.jpg,0
cats_dogs/train/dogs/dog.273.jpg,1
cats_dogs/train/cats/cat.351.jpg,0
cats_dogs/train/dogs/dog.960.jpg,1
cats_dogs/train/cats/cat.398.jpg,0
cats_dogs/train/cats/cat.790.jpg,0
cats_dogs/train/dogs/dog.866.jpg,1
cats_dogs/train/cats/cat.66.jpg,0
cats_dogs/train/cats/cat.513.jpg,0
cats_dogs/train/dogs/dog.722.jpg,1
cats_dogs/train/dogs/dog.548.jpg,1
cats_dogs/train/dogs/dog.113.jpg,1
cats_dogs/train/dogs/dog.831.jpg,1
cats_dogs/train/cats/cat.158.jpg,0
cats_dogs/train/cats/cat.506.jpg,0
cats_dogs/train/cats/cat.199.jpg,0
cats_dogs/train/dogs/dog.356.jpg,1
cats_dogs/train/cats/cat.305.jpg,0
cats_dogs/train/cats/cat.86.jpg,0
cats_dogs/train/dogs/dog.498.jpg,1
cats_dogs/train/dogs/dog.423.jpg,1
cats_dogs/train/dogs/dog.532.jpg,1
cats_dogs/train/cats/cat.373.jpg,0
cats_dogs/train/cats/cat.907.jpg,0
cats_dogs/train/dogs/dog.595.jpg,1
cats_dogs/train/dogs/dog.463.jpg,1
cats_dogs/train/dogs/dog.128.jpg,1
cats_dogs/train/dogs/dog.922.jpg,1
cats_dogs/train/cats/cat.295.jpg,0
cats_dogs/train/cats/cat.444.jpg,0
cats_dogs/train/cats/cat.498.jpg,0
cats_dogs/train/cats/cat.836.jpg,0
cats_dogs/train/cats/cat.725.jpg,0
cats_dogs/train/cats/cat.954.jpg,0
cats_dogs/train/dogs/dog.289.jpg,1
cats_dogs/train/dogs/dog.878.jpg,1
cats_dogs/train/cats/cat.802.jpg,0
cats_dogs/train/dogs/dog.923.jpg,1
cats_dogs/train/dogs/dog.956.jpg,1
cats_dogs/train/cats/cat.767.jpg,0
cats_dogs/train/cats/cat.692.jpg,0
cats_dogs/train/dogs/dog.750.jpg,1
cats_dogs/train/dogs/dog.422.jpg,1
cats_dogs/train/cats/cat.191.jpg,0
cats_dogs/train/cats/cat.926.jpg,0
cats_dogs/train/cats/cat.891.jpg,0
cats_dogs/train/dogs/dog.185.jpg,1
cats_dogs/train/dogs/dog.56.jpg,1
cats_dogs/train/cats/cat.571.jpg,0
cats_dogs/train/cats/cat.318.jpg,0
cats_dogs/train/dogs/dog.32.jpg,1
cats_dogs/train/cats/cat.849.jpg,0
cats_dogs/train/cats/cat.635.jpg,0
cats_dogs/train/cats/cat.789.jpg,0
cats_dogs/train/cats/cat.933.jpg,0
cats_dogs/train/cats/cat.732.jpg,0
cats_dogs/train/dogs/dog.842.jpg,1
cats_dogs/train/cats/cat.139.jpg,0
cats_dogs/train/dogs/dog.149.jpg,1
cats_dogs/train/cats/cat.633.jpg,0
cats_dogs/train/dogs/dog.895.jpg,1
cats_dogs/train/cats/cat.548.jpg,0
cats_dogs/train/cats/cat.465.jpg,0
cats_dogs/train/cats/cat.688.jpg,0
cats_dogs/train/dogs/dog.461.jpg,1
cats_dogs/train/cats/cat.181.jpg,0
cats_dogs/train/cats/cat.291.jpg,0
cats_dogs/train/dogs/dog.685.jpg,1
cats_dogs/train/cats/cat.518.jpg,0
cats_dogs/train/cats/cat.971.jpg,0
cats_dogs/train/dogs/dog.68.jpg,1
cats_dogs/train/dogs/dog.886.jpg,1
cats_dogs/train/dogs/dog.986.jpg,1
cats_dogs/train/dogs/dog.447.jpg,1
cats_dogs/train/cats/cat.367.jpg,0
cats_dogs/train/cats/cat.786.jpg,0
cats_dogs/train/dogs/dog.48.jpg,1
cats_dogs/train/dogs/dog.196.jpg,1
cats_dogs/train/cats/cat.293.jpg,0
cats_dogs/train/cats/cat.855.jpg,0
cats_dogs/train/cats/cat.323.jpg,0
cats_dogs/train/dogs/dog.14.jpg,1
cats_dogs/train/cats/cat.480.jpg,0
cats_dogs/train/cats/cat.538.jpg,0
cats_dogs/train/cats/cat.804.jpg,0
cats_dogs/train/cats/cat.699.jpg,0
cats_dogs/train/dogs/dog.928.jpg,1
cats_dogs/train/dogs/dog.200.jpg,1
cats_dogs/train/cats/cat.743.jpg,0
cats_dogs/train/cats/cat.943.jpg,0
cats_dogs/train/cats/cat.850.jpg,0
cats_dogs/train/cats/cat.562.jpg,0
cats_dogs/train/cats/cat.831.jpg,0
cats_dogs/train/dogs/dog.317.jpg,1
cats_dogs/train/cats/cat.206.jpg,0
cats_dogs/train/cats/cat.359.jpg,0
cats_dogs/train/dogs/dog.764.jpg,1
cats_dogs/train/cats/cat.936.jpg,0
cats_dogs/train/cats/cat.170.jpg,0
cats_dogs/train/dogs/dog.417.jpg,1
cats_dogs/train/dogs/dog.907.jpg,1
cats_dogs/train/cats/cat.818.jpg,0
cats_dogs/train/dogs/dog.570.jpg,1
cats_dogs/train/cats/cat.339.jpg,0
cats_dogs/train/cats/cat.4.jpg,0
cats_dogs/train/dogs/dog.205.jpg,1
cats_dogs/train/cats/cat.22.jpg,0
cats_dogs/train/dogs/dog.995.jpg,1
cats_dogs/train/cats/cat.569.jpg,0
cats_dogs/train/dogs/dog.565.jpg,1
cats_dogs/train/cats/cat.40.jpg,0
cats_dogs/train/dogs/dog.705.jpg,1
cats_dogs/train/dogs/dog.785.jpg,1
cats_dogs/train/cats/cat.643.jpg,0
cats_dogs/train/dogs/dog.10.jpg,1
cats_dogs/train/dogs/dog.872.jpg,1
cats_dogs/train/dogs/dog.834.jpg,1
cats_dogs/train/cats/cat.13.jpg,0
cats_dogs/train/dogs/dog.947.jpg,1
cats_dogs/train/dogs/dog.984.jpg,1
cats_dogs/train/dogs/dog.400.jpg,1
cats_dogs/train/cats/cat.182.jpg,0
cats_dogs/train/cats/cat.956.jpg,0
cats_dogs/train/cats/cat.1.jpg,0
cats_dogs/train/dogs/dog.919.jpg,1
cats_dogs/train/dogs/dog.848.jpg,1
cats_dogs/train/cats/cat.301.jpg,0
cats_dogs/train/dogs/dog.70.jpg,1
cats_dogs/train/cats/cat.73.jpg,0
cats_dogs/train/cats/cat.947.jpg,0
cats_dogs/train/cats/cat.381.jpg,0
cats_dogs/train/dogs/dog.194.jpg,1
cats_dogs/train/dogs/dog.871.jpg,1
cats_dogs/train/cats/cat.294.jpg,0
cats_dogs/train/dogs/dog.799.jpg,1
cats_dogs/train/dogs/dog.253.jpg,1
cats_dogs/train/cats/cat.761.jpg,0
cats_dogs/train/dogs/dog.395.jpg,1
cats_dogs/train/dogs/dog.605.jpg,1
cats_dogs/train/cats/cat.17.jpg,0
cats_dogs/train/dogs/dog.766.jpg,1
cats_dogs/train/cats/cat.448.jpg,0
cats_dogs/train/dogs/dog.550.jpg,1
cats_dogs/train/cats/cat.409.jpg,0
cats_dogs/train/dogs/dog.204.jpg,1
cats_dogs/train/cats/cat.540.jpg,0
cats_dogs/train/dogs/dog.788.jpg,1
cats_dogs/train/cats/cat.194.jpg,0
cats_dogs/train/dogs/dog.179.jpg,1
cats_dogs/train/cats/cat.458.jpg,0
cats_dogs/train/dogs/dog.83.jpg,1
cats_dogs/train/cats/cat.597.jpg,0
cats_dogs/train/cats/cat.805.jpg,0
cats_dogs/train/cats/cat.741.jpg,0
cats_dogs/train/dogs/dog.599.jpg,1
cats_dogs/train/cats/cat.784.jpg,0
cats_dogs/train/dogs/dog.16.jpg,1
cats_dogs/train/cats/cat.764.jpg,0
cats_dogs/train/dogs/dog.222.jpg,1
cats_dogs/train/dogs/dog.738.jpg,1
cats_dogs/train/cats/cat.861.jpg,0
cats_dogs/train/dogs/dog.327.jpg,1
cats_dogs/train/cats/cat.900.jpg,0
cats_dogs/train/cats/cat.844.jpg,0
cats_dogs/train/dogs/dog.715.jpg,1
cats_dogs/train/dogs/dog.276.jpg,1
cats_dogs/train/cats/cat.168.jpg,0
cats_dogs/train/cats/cat.453.jpg,0
cats_dogs/train/cats/cat.150.jpg,0
cats_dogs/train/cats/cat.304.jpg,0
cats_dogs/train/dogs/dog.43.jpg,1
cats_dogs/train/dogs/dog.52.jpg,1
cats_dogs/train/cats/cat.788.jpg,0
cats_dogs/train/cats/cat.118.jpg,0
cats_dogs/train/dogs/dog.821.jpg,1
cats_dogs/train/cats/cat.817.jpg,0
cats_dogs/train/cats/cat.637.jpg,0
cats_dogs/train/cats/cat.973.jpg,0
cats_dogs/train/dogs/dog.695.jpg,1
cats_dogs/train/cats/cat.146.jpg,0
cats_dogs/train/dogs/dog.611.jpg,1
cats_dogs/train/cats/cat.918.jpg,0
cats_dogs/train/dogs/dog.825.jpg,1
cats_dogs/train/cats/cat.427.jpg,0
cats_dogs/train/dogs/dog.817.jpg,1
cats_dogs/train/dogs/dog.704.jpg,1
cats_dogs/train/cats/cat.32.jpg,0
cats_dogs/train/cats/cat.120.jpg,0
cats_dogs/train/dogs/dog.560.jpg,1
cats_dogs/train/cats/cat.145.jpg,0
cats_dogs/train/dogs/dog.563.jpg,1
cats_dogs/train/cats/cat.948.jpg,0
cats_dogs/train/dogs/dog.864.jpg,1
cats_dogs/train/dogs/dog.189.jpg,1
cats_dogs/train/cats/cat.166.jpg,0
cats_dogs/train/cats/cat.828.jpg,0
cats_dogs/train/dogs/dog.57.jpg,1
cats_dogs/train/cats/cat.634.jpg,0
cats_dogs/train/dogs/dog.622.jpg,1
cats_dogs/train/dogs/dog.549.jpg,1
cats_dogs/train/cats/cat.877.jpg,0
cats_dogs/train/cats/cat.869.jpg,0
cats_dogs/train/dogs/dog.87.jpg,1
cats_dogs/train/cats/cat.705.jpg,0
cats_dogs/train/dogs/dog.870.jpg,1
cats_dogs/train/dogs/dog.706.jpg,1
cats_dogs/train/dogs/dog.442.jpg,1
cats_dogs/train/cats/cat.995.jpg,0
cats_dogs/train/dogs/dog.709.jpg,1
cats_dogs/train/cats/cat.321.jpg,0
cats_dogs/train/cats/cat.929.jpg,0
cats_dogs/train/cats/cat.107.jpg,0
cats_dogs/train/cats/cat.175.jpg,0
cats_dogs/train/cats/cat.254.jpg,0
cats_dogs/train/cats/cat.669.jpg,0
cats_dogs/train/cats/cat.138.jpg,0
cats_dogs/train/dogs/dog.985.jpg,1
cats_dogs/train/cats/cat.121.jpg,0
cats_dogs/train/dogs/dog.481.jpg,1
cats_dogs/train/cats/cat.103.jpg,0
cats_dogs/train/cats/cat.698.jpg,0
cats_dogs/train/dogs/dog.368.jpg,1
cats_dogs/train/cats/cat.537.jpg,0
cats_dogs/train/cats/cat.131.jpg,0
cats_dogs/train/dogs/dog.512.jpg,1
cats_dogs/train/cats/cat.951.jpg,0
cats_dogs/train/dogs/dog.897.jpg,1
cats_dogs/train/cats/cat.454.jpg,0
cats_dogs/train/cats/cat.525.jpg,0
cats_dogs/train/dogs/dog.725.jpg,1
cats_dogs/train/cats/cat.734.jpg,0
cats_dogs/train/dogs/dog.778.jpg,1
cats_dogs/train/cats/cat.269.jpg,0
cats_dogs/train/dogs/dog.677.jpg,1
cats_dogs/train/dogs/dog.863.jpg,1
cats_dogs/train/cats/cat.860.jpg,0
cats_dogs/train/cats/cat.494.jpg,0
cats_dogs/train/cats/cat.260.jpg,0
cats_dogs/train/cats/cat.588.jpg,0
cats_dogs/train/cats/cat.630.jpg,0
cats_dogs/train/dogs/dog.780.jpg,1
cats_dogs/train/cats/cat.428.jpg,0
cats_dogs/train/cats/cat.412.jpg,0
cats_dogs/train/cats/cat.655.jpg,0
cats_dogs/train/cats/cat.90.jpg,0
cats_dogs/train/dogs/dog.232.jpg,1
cats_dogs/train/cats/cat.471.jpg,0
cats_dogs/train/cats/cat.405.jpg,0
cats_dogs/train/dogs/dog.996.jpg,1
cats_dogs/train/cats/cat.774.jpg,0
cats_dogs/train/cats/cat.187.jpg,0
cats_dogs/train/dogs/dog.140.jpg,1
cats_dogs/train/dogs/dog.35.jpg,1
cats_dogs/train/cats/cat.757.jpg,0
cats_dogs/train/dogs/dog.94.jpg,1
cats_dogs/train/cats/cat.237.jpg,0
cats_dogs/train/cats/cat.235.jpg,0
cats_dogs/train/dogs/dog.876.jpg,1
cats_dogs/train/dogs/dog.575.jpg,1
cats_dogs/train/cats/cat.647.jpg,0
cats_dogs/train/dogs/dog.403.jpg,1
cats_dogs/train/cats/cat.542.jpg,0
cats_dogs/train/cats/cat.330.jpg,0
cats_dogs/train/dogs/dog.402.jpg,1
cats_dogs/train/cats/cat.361.jpg,0
cats_dogs/train/cats/cat.744.jpg,0
cats_dogs/train/dogs/dog.82.jpg,1
cats_dogs/train/dogs/dog.991.jpg,1
cats_dogs/train/cats/cat.171.jpg,0
cats_dogs/train/cats/cat.587.jpg,0
cats_dogs/train/dogs/dog.613.jpg,1
cats_dogs/train/cats/cat.749.jpg,0
cats_dogs/train/dogs/dog.193.jpg,1
cats_dogs/train/dogs/dog.808.jpg,1
cats_dogs/train/cats/cat.991.jpg,0
cats_dogs/train/dogs/dog.559.jpg,1
cats_dogs/train/dogs/dog.502.jpg,1
cats_dogs/train/dogs/dog.697.jpg,1
cats_dogs/train/dogs/dog.614.jpg,1
cats_dogs/train/dogs/dog.449.jpg,1
cats_dogs/train/cats/cat.724.jpg,0
cats_dogs/train/dogs/dog.6.jpg,1
cats_dogs/train/dogs/dog.735.jpg,1
cats_dogs/train/cats/cat.837.jpg,0
cats_dogs/train/dogs/dog.978.jpg,1
cats_dogs/train/dogs/dog.933.jpg,1
cats_dogs/train/dogs/dog.25.jpg,1
cats_dogs/train/dogs/dog.254.jpg,1
cats_dogs/train/dogs/dog.755.jpg,1
cats_dogs/train/cats/cat.504.jpg,0
cats_dogs/train/dogs/dog.826.jpg,1
cats_dogs/train/cats/cat.628.jpg,0
cats_dogs/train/cats/cat.755.jpg,0
cats_dogs/train/cats/cat.545.jpg,0
cats_dogs/train/cats/cat.867.jpg,0
cats_dogs/train/dogs/dog.781.jpg,1
cats_dogs/train/cats/cat.507.jpg,0
cats_dogs/train/cats/cat.385.jpg,0
cats_dogs/train/dogs/dog.552.jpg,1
cats_dogs/train/dogs/dog.343.jpg,1
cats_dogs/train/cats/cat.797.jpg,0
cats_dogs/train/dogs/dog.125.jpg,1
cats_dogs/train/cats/cat.344.jpg,0
cats_dogs/train/cats/cat.673.jpg,0
cats_dogs/train/dogs/dog.515.jpg,1
cats_dogs/train/dogs/dog.127.jpg,1
cats_dogs/train/dogs/dog.53.jpg,1
cats_dogs/train/dogs/dog.362.jpg,1
cats_dogs/train/cats/cat.679.jpg,0
cats_dogs/train/dogs/dog.993.jpg,1
cats_dogs/train/dogs/dog.130.jpg,1
cats_dogs/train/dogs/dog.925.jpg,1
cats_dogs/train/dogs/dog.846.jpg,1
cats_dogs/train/cats/cat.890.jpg,0
cats_dogs/train/dogs/dog.415.jpg,1
cats_dogs/train/cats/cat.316.jpg,0
cats_dogs/train/cats/cat.449.jpg,0
cats_dogs/train/cats/cat.799.jpg,0
cats_dogs/train/cats/cat.128.jpg,0
cats_dogs/train/cats/cat.241.jpg,0
cats_dogs/train/dogs/dog.615.jpg,1
cats_dogs/train/cats/cat.270.jpg,0
cats_dogs/train/dogs/dog.221.jpg,1
cats_dogs/train/dogs/dog.918.jpg,1
cats_dogs/train/cats/cat.505.jpg,0
cats_dogs/train/cats/cat.806.jpg,0
cats_dogs/train/cats/cat.81.jpg,0
cats_dogs/train/dogs/dog.274.jpg,1
cats_dogs/train/cats/cat.672.jpg,0
cats_dogs/train/dogs/dog.129.jpg,1
cats_dogs/train/cats/cat.626.jpg,0
cats_dogs/train/dogs/dog.640.jpg,1
cats_dogs/train/dogs/dog.713.jpg,1
cats_dogs/train/cats/cat.624.jpg,0
cats_dogs/train/dogs/dog.747.jpg,1
cats_dogs/train/dogs/dog.716.jpg,1
cats_dogs/train/cats/cat.704.jpg,0
cats_dogs/train/dogs/dog.612.jpg,1
cats_dogs/train/cats/cat.28.jpg,0
cats_dogs/train/dogs/dog.663.jpg,1
cats_dogs/train/dogs/dog.240.jpg,1
cats_dogs/train/cats/cat.486.jpg,0
cats_dogs/train/cats/cat.608.jpg,0
cats_dogs/train/dogs/dog.144.jpg,1
cats_dogs/train/dogs/dog.541.jpg,1
cats_dogs/train/cats/cat.810.jpg,0
cats_dogs/train/dogs/dog.296.jpg,1
cats_dogs/train/cats/cat.325.jpg,0
cats_dogs/train/dogs/dog.555.jpg,1
cats_dogs/train/cats/cat.780.jpg,0
cats_dogs/train/dogs/dog.412.jpg,1
cats_dogs/train/dogs/dog.410.jpg,1
cats_dogs/train/dogs/dog.653.jpg,1
cats_dogs/train/dogs/dog.661.jpg,1
cats_dogs/train/dogs/dog.219.jpg,1
cats_dogs/train/cats/cat.54.jpg,0
cats_dogs/train/dogs/dog.655.jpg,1
cats_dogs/train/cats/cat.659.jpg,0
cats_dogs/train/dogs/dog.92.jpg,1
cats_dogs/train/cats/cat.72.jpg,0
cats_dogs/train/dogs/dog.279.jpg,1
cats_dogs/train/cats/cat.365.jpg,0
cats_dogs/train/cats/cat.386.jpg,0
cats_dogs/train/dogs/dog.608.jpg,1
cats_dogs/train/cats/cat.383.jpg,0
cats_dogs/train/cats/cat.109.jpg,0
cats_dogs/train/cats/cat.244.jpg,0
cats_dogs/train/dogs/dog.1.jpg,1
cats_dogs/train/cats/cat.110.jpg,0
cats_dogs/train/dogs/dog.542.jpg,1
cats_dogs/train/dogs/dog.858.jpg,1
cats_dogs/train/dogs/dog.124.jpg,1
cats_dogs/train/cats/cat.394.jpg,0
cats_dogs/train/dogs/dog.15.jpg,1
cats_dogs/train/dogs/dog.531.jpg,1
cats_dogs/train/dogs/dog.629.jpg,1
cats_dogs/train/cats/cat.430.jpg,0
cats_dogs/train/cats/cat.475.jpg,0
cats_dogs/train/dogs/dog.912.jpg,1
cats_dogs/train/dogs/dog.326.jpg,1
cats_dogs/train/dogs/dog.435.jpg,1
cats_dogs/train/dogs/dog.310.jpg,1
cats_dogs/train/dogs/dog.452.jpg,1
cats_dogs/train/dogs/dog.564.jpg,1
cats_dogs/train/dogs/dog.539.jpg,1
cats_dogs/train/cats/cat.217.jpg,0
cats_dogs/train/dogs/dog.520.jpg,1
cats_dogs/train/cats/cat.771.jpg,0
cats_dogs/train/dogs/dog.823.jpg,1
cats_dogs/train/dogs/dog.38.jpg,1
cats_dogs/train/cats/cat.156.jpg,0
cats_dogs/train/cats/cat.690.jpg,0
cats_dogs/train/dogs/dog.486.jpg,1
cats_dogs/train/cats/cat.105.jpg,0
cats_dogs/train/cats/cat.963.jpg,0
cats_dogs/train/dogs/dog.416.jpg,1
cats_dogs/train/dogs/dog.216.jpg,1
cats_dogs/train/cats/cat.410.jpg,0
cats_dogs/train/dogs/dog.305.jpg,1
cats_dogs/train/cats/cat.770.jpg,0
cats_dogs/train/cats/cat.67.jpg,0
cats_dogs/train/cats/cat.934.jpg,0
cats_dogs/train/dogs/dog.293.jpg,1
cats_dogs/train/dogs/dog.280.jpg,1
cats_dogs/train/cats/cat.957.jpg,0
cats_dogs/train/dogs/dog.287.jpg,1
cats_dogs/train/cats/cat.300.jpg,0
cats_dogs/train/cats/cat.285.jpg,0
cats_dogs/train/dogs/dog.9.jpg,1
cats_dogs/train/cats/cat.830.jpg,0
cats_dogs/train/cats/cat.388.jpg,0
cats_dogs/train/cats/cat.447.jpg,0
cats_dogs/train/cats/cat.326.jpg,0
cats_dogs/train/dogs/dog.39.jpg,1
cats_dogs/train/dogs/dog.61.jpg,1
cats_dogs/train/cats/cat.627.jpg,0
cats_dogs/train/cats/cat.500.jpg,0
cats_dogs/train/dogs/dog.791.jpg,1
cats_dogs/train/dogs/dog.206.jpg,1
cats_dogs/train/dogs/dog.75.jpg,1
cats_dogs/train/dogs/dog.5.jpg,1
cats_dogs/train/cats/cat.176.jpg,0
cats_dogs/train/dogs/dog.166.jpg,1
cats_dogs/train/cats/cat.391.jpg,0
cats_dogs/train/dogs/dog.300.jpg,1
cats_dogs/train/dogs/dog.143.jpg,1
cats_dogs/train/cats/cat.276.jpg,0
cats_dogs/train/cats/cat.467.jpg,0
cats_dogs/train/dogs/dog.40.jpg,1
cats_dogs/train/dogs/dog.123.jpg,1
cats_dogs/train/cats/cat.814.jpg,0
cats_dogs/train/dogs/dog.337.jpg,1
cats_dogs/train/dogs/dog.3.jpg,1
cats_dogs/train/cats/cat.606.jpg,0
cats_dogs/train/cats/cat.589.jpg,0
cats_dogs/train/dogs/dog.745.jpg,1
cats_dogs/train/dogs/dog.506.jpg,1
cats_dogs/train/dogs/dog.624.jpg,1
cats_dogs/train/dogs/dog.579.jpg,1
cats_dogs/train/dogs/dog.962.jpg,1
cats_dogs/train/cats/cat.878.jpg,0
cats_dogs/train/cats/cat.36.jpg,0
cats_dogs/train/cats/cat.46.jpg,0
cats_dogs/train/cats/cat.496.jpg,0
cats_dogs/train/cats/cat.440.jpg,0
cats_dogs/train/dogs/dog.815.jpg,1
cats_dogs/train/dogs/dog.450.jpg,1
cats_dogs/train/dogs/dog.514.jpg,1
cats_dogs/train/dogs/dog.483.jpg,1
cats_dogs/train/dogs/dog.155.jpg,1
cats_dogs/train/cats/cat.884.jpg,0
cats_dogs/train/cats/cat.902.jpg,0
cats_dogs/train/dogs/dog.782.jpg,1
cats_dogs/train/cats/cat.937.jpg,0
cats_dogs/train/dogs/dog.255.jpg,1
cats_dogs/train/cats/cat.845.jpg,0
cats_dogs/train/cats/cat.514.jpg,0
cats_dogs/train/cats/cat.952.jpg,0
cats_dogs/train/dogs/dog.903.jpg,1
cats_dogs/train/cats/cat.15.jpg,0
cats_dogs/train/cats/cat.0.jpg,0
cats_dogs/train/dogs/dog.448.jpg,1
cats_dogs/train/cats/cat.917.jpg,0
cats_dogs/train/cats/cat.97.jpg,0
cats_dogs/train/cats/cat.415.jpg,0
cats_dogs/train/dogs/dog.639.jpg,1
cats_dogs/train/cats/cat.43.jpg,0
cats_dogs/train/dogs/dog.332.jpg,1
cats_dogs/train/cats/cat.207.jpg,0
cats_dogs/train/dogs/dog.881.jpg,1
cats_dogs/train/cats/cat.722.jpg,0
cats_dogs/train/dogs/dog.999.jpg,1
cats_dogs/train/cats/cat.62.jpg,0
cats_dogs/train/cats/cat.607.jpg,0
cats_dogs/train/cats/cat.663.jpg,0
cats_dogs/train/cats/cat.927.jpg,0
cats_dogs/train/dogs/dog.708.jpg,1
cats_dogs/train/dogs/dog.884.jpg,1
cats_dogs/train/dogs/dog.290.jpg,1
cats_dogs/train/dogs/dog.292.jpg,1
cats_dogs/train/cats/cat.75.jpg,0
cats_dogs/train/cats/cat.604.jpg,0
cats_dogs/train/dogs/dog.209.jpg,1
cats_dogs/train/cats/cat.872.jpg,0
cats_dogs/train/dogs/dog.170.jpg,1
cats_dogs/train/dogs/dog.609.jpg,1
cats_dogs/train/dogs/dog.734.jpg,1
cats_dogs/train/cats/cat.147.jpg,0
cats_dogs/train/cats/cat.382.jpg,0
cats_dogs/train/cats/cat.719.jpg,0
cats_dogs/train/dogs/dog.106.jpg,1
cats_dogs/train/dogs/dog.160.jpg,1
cats_dogs/train/cats/cat.189.jpg,0
cats_dogs/train/dogs/dog.687.jpg,1
cats_dogs/train/cats/cat.531.jpg,0
cats_dogs/train/cats/cat.469.jpg,0
cats_dogs/train/dogs/dog.223.jpg,1
cats_dogs/train/cats/cat.925.jpg,0
cats_dogs/train/dogs/dog.500.jpg,1
cats_dogs/train/dogs/dog.544.jpg,1
cats_dogs/train/dogs/dog.351.jpg,1
cats_dogs/train/cats/cat.829.jpg,0
cats_dogs/train/cats/cat.283.jpg,0
cats_dogs/train/dogs/dog.692.jpg,1
cats_dogs/train/cats/cat.657.jpg,0
cats_dogs/train/dogs/dog.238.jpg,1
cats_dogs/train/dogs/dog.590.jpg,1
cats_dogs/train/dogs/dog.970.jpg,1
cats_dogs/train/dogs/dog.381.jpg,1
cats_dogs/train/dogs/dog.259.jpg,1
cats_dogs/train/dogs/dog.523.jpg,1
cats_dogs/train/dogs/dog.146.jpg,1
cats_dogs/train/cats/cat.55.jpg,0
cats_dogs/train/dogs/dog.474.jpg,1
cats_dogs/train/dogs/dog.997.jpg,1
cats_dogs/train/dogs/dog.180.jpg,1
cats_dogs/train/cats/cat.576.jpg,0
cats_dogs/train/cats/cat.689.jpg,0
cats_dogs/train/dogs/dog.455.jpg,1
cats_dogs/train/cats/cat.551.jpg,0
cats_dogs/train/cats/cat.439.jpg,0
cats_dogs/train/cats/cat.392.jpg,0
cats_dogs/train/dogs/dog.906.jpg,1
cats_dogs/train/cats/cat.459.jpg,0
cats_dogs/train/cats/cat.83.jpg,0
cats_dogs/train/cats/cat.718.jpg,0
cats_dogs/train/cats/cat.312.jpg,0
cats_dogs/train/cats/cat.581.jpg,0
cats_dogs/train/cats/cat.620.jpg,0
cats_dogs/train/cats/cat.167.jpg,0
cats_dogs/train/cats/cat.185.jpg,0
cats_dogs/train/cats/cat.895.jpg,0
cats_dogs/train/cats/cat.638.jpg,0
cats_dogs/train/cats/cat.371.jpg,0
cats_dogs/train/dogs/dog.480.jpg,1
cats_dogs/train/cats/cat.631.jpg,0
cats_dogs/train/cats/cat.570.jpg,0
cats_dogs/train/dogs/dog.574.jpg,1
cats_dogs/train/cats/cat.423.jpg,0
cats_dogs/train/cats/cat.292.jpg,0
cats_dogs/train/cats/cat.186.jpg,0
cats_dogs/train/cats/cat.558.jpg,0
cats_dogs/train/cats/cat.141.jpg,0
cats_dogs/train/dogs/dog.748.jpg,1
cats_dogs/train/dogs/dog.507.jpg,1
